y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
39,32,NV,Nevada,1013,1724,63894
39,55,WI,Wisconsin,903,1551,64625
39,27,MN,Minnesota,795,1391,60615
39,41,OR,Oregon,696,1071,46715
39,40,OK,Oklahoma,625,1187,32089
39,57,FR,Foreign,618,1220,34355
39,49,UT,Utah,591,1052,48385
39,19,IA,Iowa,571,997,31227
39,22,LA,Louisiana,533,937,38841
39,20,KS,Kansas,499,944,33590
39,9,CT,Connecticut,489,819,36760
39,5,AR,Arkansas,487,933,36611
39,11,DC,District Of Columbia,438,529,28540
39,28,MS,Mississippi,427,762,22290
39,35,NM,New Mexico,399,662,25404
39,15,HI,Hawaii,301,556,22489
39,23,ME,Maine,300,526,21019
39,16,ID,Idaho,268,481,18678
39,30,MT,Montana,252,438,15638
39,31,NE,Nebraska,240,453,17886
39,2,AK,Alaska,240,387,14329
39,33,NH,New Hampshire,214,368,30438
39,10,DE,Delaware,177,302,12962
39,46,SD,South Dakota,171,312,11914
39,44,RI,Rhode Island,161,263,12046
39,56,WY,Wyoming,146,246,8262
39,38,ND,North Dakota,136,248,6549
39,50,VT,Vermont,125,187,12295
40,96,OK,OK Total Migration-US and Foreign,39081,73786,2194005
40,97,OK,OK Total Migration-US,38545,72656,2163143
40,98,OK,OK Total Migration-Foreign,536,1130,30863
40,97,OK,OK Total Migration-Same State,67761,132164,3270893
40,40,OK,OK Non-migrants,1274765,2717920,87047690
40,48,TX,Texas,9908,18582,598942
40,5,AR,Arkansas,2780,5498,120623
40,12,FL,Florida,2301,4351,170129
40,20,KS,Kansas,2176,4211,103015
40,6,CA,California,2136,3678,95819
40,29,MO,Missouri,1902,3608,95171
40,8,CO,Colorado,1637,2902,110892
40,4,AZ,Arizona,1022,1893,61725
40,37,NC,North Carolina,928,1837,53553
40,13,GA,Georgia,897,1825,47502
40,53,WA,Washington,855,1644,55331
40,47,TN,Tennessee,730,1470,40080
40,51,VA,Virginia,716,1454,46548
40,17,IL,Illinois,676,1253,38768
40,35,NM,New Mexico,586,1077,24072
40,57,FR,Foreign,536,1130,30863
40,22,LA,Louisiana,517,1027,33106
40,39,OH,Ohio,515,984,27196
40,36,NY,New York,483,799,28535
40,42,PA,Pennsylvania,469,791,26418
40,19,IA,Iowa,462,810,18169
40,26,MI,Michigan,440,799,20885
40,1,AL,Alabama,431,863,25856
40,18,IN,Indiana,428,788,21177
40,45,SC,South Carolina,397,792,23848
40,41,OR,Oregon,392,655,17561
40,32,NV,Nevada,386,733,19054
40,27,MN,Minnesota,364,692,20243
40,49,UT,Utah,347,718,20689
40,55,WI,Wisconsin,327,566,15118
40,24,MD,Maryland,300,538,15105
40,28,MS,Mississippi,297,574,16342
40,31,NE,Nebraska,295,613,13547
40,21,KY,Kentucky,281,589,14201
40,2,AK,Alaska,229,496,13864
40,16,ID,Idaho,219,415,10391
40,15,HI,Hawaii,200,429,11541
40,34,NJ,New Jersey,194,339,10502
40,25,MA,Massachusetts,189,312,11284
40,30,MT,Montana,187,363,11101
40,56,WY,Wyoming,156,291,7723
40,38,ND,North Dakota,127,241,6704
40,46,SD,South Dakota,119,205,5537
40,9,CT,Connecticut,100,165,7984
40,54,WV,West Virginia,91,165,5455
40,23,ME,Maine,83,175,4483
40,11,DC,District Of Columbia,78,106,6176
40,33,NH,New Hampshire,69,136,4297
40,10,DE,Delaware,51,88,3060
40,44,RI,Rhode Island,38,62,1831
40,50,VT,Vermont,34,54,1986
41,96,OR,OR Total Migration-US and Foreign,68631,118473,5151965
41,97,OR,OR Total Migration-US,68422,118050,5138791
41,98,OR,OR Total Migration-Foreign,209,423,13175
41,97,OR,OR Total Migration-Same State,70940,115920,4923198
41,41,OR,OR Non-migrants,1549490,3016315,127074270
41,53,WA,Washington,16081,26551,1333450
41,6,CA,California,10347,15797,732625
41,48,TX,Texas,4410,8776,318171
41,4,AZ,Arizona,4386,7804,369298
41,16,ID,Idaho,3634,7309,277979
41,12,FL,Florida,2541,4736,215801
41,8,CO,Colorado,2113,3150,128724
41,32,NV,Nevada,1843,3037,157927
41,49,UT,Utah,1485,2820,124751
41,30,MT,Montana,1482,2725,109586
41,36,NY,New York,1211,1665,99676
41,47,TN,Tennessee,1145,2341,96099
41,37,NC,North Carolina,1098,1931,76593
41,15,HI,Hawaii,898,1486,60927
41,17,IL,Illinois,871,1330,60411
41,29,MO,Missouri,818,1595,42570
41,51,VA,Virginia,803,1368,55591
41,13,GA,Georgia,785,1418,64767
41,26,MI,Michigan,751,1340,56292
41,27,MN,Minnesota,735,1195,44758
41,39,OH,Ohio,728,1248,41127
41,42,PA,Pennsylvania,702,1116,47745
41,2,AK,Alaska,678,1205,37598
41,40,OK,Oklahoma,649,1341,33812
41,35,NM,New Mexico,613,980,38196
41,25,MA,Massachusetts,592,912,46348
41,55,WI,Wisconsin,568,976,34654
41,45,SC,South Carolina,565,1278,39706
41,18,IN,Indiana,509,873,33411
41,5,AR,Arkansas,438,928,24701
41,56,WY,Wyoming,399,786,26896
41,19,IA,Iowa,363,653,19543
41,20,KS,Kansas,362,663,19040
41,24,MD,Maryland,345,593,27573
41,21,KY,Kentucky,338,688,22679
41,34,NJ,New Jersey,329,526,26233
41,46,SD,South Dakota,318,663,24841
41,1,AL,Alabama,309,604,23320
41,23,ME,Maine,266,401,20349
41,31,NE,Nebraska,261,465,15392
41,22,LA,Louisiana,256,422,12609
41,9,CT,Connecticut,223,372,22697
41,38,ND,North Dakota,218,416,10900
41,57,FR,Foreign,209,423,13175
41,33,NH,New Hampshire,182,303,13968
41,50,VT,Vermont,177,271,10890
41,28,MS,Mississippi,174,332,10558
41,11,DC,District Of Columbia,156,192,10078
41,54,WV,West Virginia,114,225,5171
41,44,RI,Rhode Island,102,166,9286
41,10,DE,Delaware,51,78,3475
42,96,PA,PA Total Migration-US and Foreign,130419,219002,11466890
42,97,PA,PA Total Migration-US,129546,217343,11421673
42,98,PA,PA Total Migration-Foreign,873,1659,45217
42,97,PA,PA Total Migration-Same State,154821,255917,9800679
42,42,PA,PA Non-migrants,4952205,9670552,410324558
42,12,FL,Florida,18135,32420,2605002
42,34,NJ,New Jersey,15867,26208,1338569
42,36,NY,New York,11217,17288,702419
42,24,MD,Maryland,7042,11308,498156
42,37,NC,North Carolina,6816,12257,518998
42,10,DE,Delaware,6204,11083,529183
42,51,VA,Virginia,5918,9726,437579
42,39,OH,Ohio,5917,9943,373612
42,6,CA,California,5884,8465,491234
42,48,TX,Texas,5790,10623,489255
42,45,SC,South Carolina,4262,7927,442061
42,13,GA,Georgia,3794,6962,256553
42,25,MA,Massachusetts,2688,3939,244365
42,8,CO,Colorado,2480,3645,257116
42,4,AZ,Arizona,2165,3574,196767
42,47,TN,Tennessee,2115,3707,157249
42,54,WV,West Virginia,1968,3353,102268
42,17,IL,Illinois,1903,2906,253467
42,53,WA,Washington,1762,2575,141867
42,26,MI,Michigan,1583,2700,138065
42,9,CT,Connecticut,1423,2218,117384
42,18,IN,Indiana,1090,1943,69145
42,11,DC,District Of Columbia,881,1048,68893
42,57,FR,Foreign,873,1659,45217
42,21,KY,Kentucky,856,1573,52196
42,29,MO,Missouri,809,1424,56683
42,32,NV,Nevada,794,1253,52352
42,1,AL,Alabama,747,1408,49040
42,55,WI,Wisconsin,732,1202,46903
42,41,OR,Oregon,708,972,52391
42,27,MN,Minnesota,655,1134,51889
42,23,ME,Maine,633,1090,109660
42,49,UT,Utah,621,1124,69592
42,19,IA,Iowa,546,828,21008
42,22,LA,Louisiana,516,859,29111
42,33,NH,New Hampshire,498,833,69937
42,40,OK,Oklahoma,496,906,26624
42,50,VT,Vermont,408,657,42902
42,20,KS,Kansas,403,765,27900
42,44,RI,Rhode Island,403,615,31506
42,35,NM,New Mexico,380,627,30780
42,30,MT,Montana,329,520,21497
42,5,AR,Arkansas,329,630,20559
42,15,HI,Hawaii,298,508,22580
42,28,MS,Mississippi,296,550,16522
42,16,ID,Idaho,251,452,24375
42,31,NE,Nebraska,214,377,11407
42,46,SD,South Dakota,199,355,22980
42,2,AK,Alaska,196,332,12469
42,56,WY,Wyoming,165,253,12765
42,38,ND,North Dakota,160,278,6837
44,96,RI,RI Total Migration-US and Foreign,17510,28722,1395352
44,97,RI,RI Total Migration-US,17393,28466,1384300
44,98,RI,RI Total Migration-Foreign,117,256,11053
44,97,RI,RI Total Migration-Same State,9713,15433,691497
44,44,RI,RI Non-migrants,427719,789990,34824276
44,25,MA,Massachusetts,4835,7322,368138
44,12,FL,Florida,2492,4454,252304
44,9,CT,Connecticut,1789,2917,123861
44,36,NY,New York,1018,1439,81114
44,6,CA,California,715,1152,58637
44,37,NC,North Carolina,544,985,34386
44,48,TX,Texas,519,902,53427
44,51,VA,Virginia,444,857,32408
44,42,PA,Pennsylvania,419,705,26117
44,33,NH,New Hampshire,417,677,41668
44,34,NJ,New Jersey,358,578,22773
44,45,SC,South Carolina,355,653,28618
44,23,ME,Maine,350,583,22654
44,13,GA,Georgia,325,589,24647
44,24,MD,Maryland,234,380,18002
44,53,WA,Washington,208,353,20725
44,39,OH,Ohio,185,315,12771
44,8,CO,Colorado,178,253,14837
44,4,AZ,Arizona,175,287,13397
44,47,TN,Tennessee,167,298,16979
44,17,IL,Illinois,154,232,13382
44,50,VT,Vermont,143,226,10919
44,26,MI,Michigan,119,205,10444
44,57,FR,Foreign,117,256,11053
44,11,DC,District Of Columbia,105,122,9175
44,18,IN,Indiana,80,151,4371
44,32,NV,Nevada,78,101,5188
44,21,KY,Kentucky,69,146,3782
44,27,MN,Minnesota,67,118,4969
44,29,MO,Missouri,66,109,4524
44,1,AL,Alabama,65,111,3593
44,15,HI,Hawaii,64,128,5657
44,41,OR,Oregon,63,85,3120
44,55,WI,Wisconsin,61,96,3503
44,49,UT,Utah,53,106,4476
44,22,LA,Louisiana,49,74,2226
44,10,DE,Delaware,44,84,3494
44,40,OK,Oklahoma,42,76,2068
44,19,IA,Iowa,42,66,1993
44,54,WV,West Virginia,34,52,1998
44,20,KS,Kansas,34,66,2308
44,35,NM,New Mexico,33,58,1866
44,31,NE,Nebraska,29,63,3266
44,5,AR,Arkansas,29,55,1737
44,46,SD,South Dakota,26,42,1616
44,30,MT,Montana,25,39,1418
44,28,MS,Mississippi,22,41,816
44,38,ND,North Dakota,20,32,660
44,2,AK,Alaska,20,40,1135
44,16,ID,Idaho,17,23,963
44,56,WY,Wyoming,13,20,2168
45,96,SC,SC Total Migration-US and Foreign,68142,121372,4366331
45,97,SC,SC Total Migration-US,67306,119598,4320668
45,98,SC,SC Total Migration-Foreign,836,1774,45664
45,97,SC,SC Total Migration-Same State,76112,141152,4114405
45,45,SC,SC Non-migrants,1781179,3621124,129835712
45,37,NC,North Carolina,14438,25173,882041
45,13,GA,Georgia,8100,14695,484514
45,12,FL,Florida,7584,13686,586878
45,51,VA,Virginia,3525,6316,225208
45,48,TX,Texas,3384,6404,223313
45,47,TN,Tennessee,2363,4381,166004
45,36,NY,New York,2325,3796,137618
45,6,CA,California,2285,3804,124413
45,42,PA,Pennsylvania,1962,3331,119452
45,39,OH,Ohio,1843,3244,107914
45,24,MD,Maryland,1275,2179,72556
45,8,CO,Colorado,1144,1878,116135
45,1,AL,Alabama,1118,2251,79932
45,26,MI,Michigan,1050,1838,63251
45,53,WA,Washington,1036,1777,58171
45,34,NJ,New Jersey,1036,1670,69358
45,17,IL,Illinois,1008,1742,67209
45,4,AZ,Arizona,841,1622,64845
45,57,FR,Foreign,836,1774,45664
45,25,MA,Massachusetts,807,1207,55241
45,21,KY,Kentucky,777,1566,48531
45,9,CT,Connecticut,706,1098,37419
45,18,IN,Indiana,705,1323,43838
45,29,MO,Missouri,594,1109,33733
45,54,WV,West Virginia,497,902,25547
45,55,WI,Wisconsin,474,853,29415
45,32,NV,Nevada,464,812,27984
45,22,LA,Louisiana,447,824,25442
45,40,OK,Oklahoma,376,739,18605
45,15,HI,Hawaii,365,716,20716
45,49,UT,Utah,339,656,24608
45,28,MS,Mississippi,335,690,20700
45,41,OR,Oregon,325,557,23776
45,23,ME,Maine,323,566,22198
45,20,KS,Kansas,315,657,19169
45,19,IA,Iowa,298,481,12128
45,5,AR,Arkansas,284,550,17385
45,27,MN,Minnesota,277,505,22151
45,33,NH,New Hampshire,260,417,15741
45,10,DE,Delaware,245,420,19194
45,35,NM,New Mexico,239,428,15413
45,11,DC,District Of Columbia,234,328,16177
45,2,AK,Alaska,230,464,11340
45,44,RI,Rhode Island,192,292,11504
45,16,ID,Idaho,183,334,11405
45,30,MT,Montana,158,284,9468
45,50,VT,Vermont,145,246,9124
45,31,NE,Nebraska,130,269,8721
45,46,SD,South Dakota,108,209,5662
45,56,WY,Wyoming,81,149,6065
45,38,ND,North Dakota,76,160,3457
46,96,SD,SD Total Migration-US and Foreign,13082,23376,781056
46,97,SD,SD Total Migration-US,12935,23085,773989
46,98,SD,SD Total Migration-Foreign,147,291,7067
46,97,SD,SD Total Migration-Same State,14640,25642,822137
46,46,SD,SD Non-migrants,331342,691172,28234829
46,27,MN,Minnesota,1526,2673,80697
46,19,IA,Iowa,1009,1772,58912
46,4,AZ,Arizona,844,1455,58257
46,31,NE,Nebraska,820,1421,40048
46,48,TX,Texas,790,1480,47904
46,12,FL,Florida,705,1239,53448
46,8,CO,Colorado,667,1069,40147
46,38,ND,North Dakota,596,1063,26595
46,6,CA,California,483,815,29394
46,56,WY,Wyoming,372,683,18805
46,53,WA,Washington,308,477,16702
46,55,WI,Wisconsin,286,488,19575
46,29,MO,Missouri,267,513,15381
46,30,MT,Montana,243,432,15839
46,39,OH,Ohio,233,459,11501
46,37,NC,North Carolina,225,451,13165
46,32,NV,Nevada,224,388,15061
46,17,IL,Illinois,220,363,11813
46,20,KS,Kansas,210,413,12893
46,41,OR,Oregon,197,317,8877
46,47,TN,Tennessee,189,326,14825
46,49,UT,Utah,182,323,10832
46,26,MI,Michigan,172,298,8487
46,42,PA,Pennsylvania,170,324,14356
46,51,VA,Virginia,169,320,10260
46,40,OK,Oklahoma,166,317,10298
46,35,NM,New Mexico,155,318,9644
46,13,GA,Georgia,148,285,9026
46,57,FR,Foreign,147,291,7067
46,18,IN,Indiana,141,261,7883
46,36,NY,New York,125,229,9381
46,45,SC,South Carolina,124,252,9058
46,16,ID,Idaho,118,197,7196
46,5,AR,Arkansas,106,236,7136
46,1,AL,Alabama,100,214,5930
46,21,KY,Kentucky,97,221,5580
46,24,MD,Maryland,78,135,6025
46,2,AK,Alaska,67,129,3262
46,22,LA,Louisiana,65,123,3707
46,25,MA,Massachusetts,49,79,4553
46,15,HI,Hawaii,44,90,3881
46,34,NJ,New Jersey,40,77,3389
46,28,MS,Mississippi,39,68,1574
46,23,ME,Maine,38,78,1787
46,54,WV,West Virginia,32,57,5384
46,9,CT,Connecticut,27,35,1155
46,50,VT,Vermont,15,25,1162
46,33,NH,New Hampshire,15,20,905
46,10,DE,Delaware,15,35,863
46,11,DC,District Of Columbia,14,22,896
46,44,RI,Rhode Island,10,20,541
47,96,TN,TN Total Migration-US and Foreign,84663,153958,5338835
47,97,TN,TN Total Migration-US,84105,152716,5301257
47,98,TN,TN Total Migration-Foreign,558,1242,37579
47,97,TN,TN Total Migration-Same State,108312,199414,5848113
47,47,TN,TN Non-migrants,2398002,4898737,182277327
47,12,FL,Florida,9952,18263,822088
47,13,GA,Georgia,7810,14525,446322
47,48,TX,Texas,6158,11808,402399
47,28,MS,Mississippi,5365,10278,282600
47,21,KY,Kentucky,5323,9795,231086
47,1,AL,Alabama,4509,8393,274587
47,37,NC,North Carolina,4248,7647,289577
47,51,VA,Virginia,3250,6013,210089
47,6,CA,California,3180,5202,246832
47,39,OH,Ohio,2580,4644,133198
47,17,IL,Illinois,2508,4301,133658
47,45,SC,South Carolina,2228,4115,150115
47,26,MI,Michigan,2034,3695,105226
47,18,IN,Indiana,2014,3672,112753
47,8,CO,Colorado,1923,3179,137374
47,5,AR,Arkansas,1898,3562,103021
47,36,NY,New York,1786,2797,120644
47,29,MO,Missouri,1603,2847,90338
47,42,PA,Pennsylvania,1425,2432,92043
47,4,AZ,Arizona,1371,2474,87342
47,53,WA,Washington,1219,2268,81893
47,22,LA,Louisiana,920,1650,50223
47,55,WI,Wisconsin,881,1533,51364
47,24,MD,Maryland,854,1476,57927
47,40,OK,Oklahoma,725,1451,36318
47,25,MA,Massachusetts,672,1028,47274
47,32,NV,Nevada,620,1059,46353
47,27,MN,Minnesota,591,1021,35871
47,34,NJ,New Jersey,567,920,59769
47,57,FR,Foreign,558,1242,37579
47,41,OR,Oregon,549,892,32479
47,20,KS,Kansas,526,1113,31357
47,19,IA,Iowa,511,832,25082
47,54,WV,West Virginia,436,766,18145
47,49,UT,Utah,415,800,30865
47,35,NM,New Mexico,370,645,25190
47,9,CT,Connecticut,355,572,24643
47,15,HI,Hawaii,311,655,18432
47,23,ME,Maine,271,484,17536
47,30,MT,Montana,258,455,20314
47,2,AK,Alaska,258,565,14365
47,31,NE,Nebraska,249,479,20221
47,11,DC,District Of Columbia,230,285,16709
47,16,ID,Idaho,219,460,14808
47,33,NH,New Hampshire,199,331,12407
47,46,SD,South Dakota,161,310,9028
47,10,DE,Delaware,134,238,7277
47,56,WY,Wyoming,124,237,6060
47,44,RI,Rhode Island,112,189,8197
47,38,ND,North Dakota,109,204,5315
47,50,VT,Vermont,94,156,4543
48,96,TX,TX Total Migration-US and Foreign,230884,428595,16867693
48,97,TX,TX Total Migration-US,227290,420870,16637706
48,98,TX,TX Total Migration-Foreign,3594,7725,229987
48,97,TX,TX Total Migration-Same State,568997,1071890,37887410
48,48,TX,TX Non-migrants,9954307,21291810,828904579
48,6,CA,California,21103,36092,1591033
48,12,FL,Florida,20859,37999,1747375
48,8,CO,Colorado,13456,23882,1116296
48,40,OK,Oklahoma,11483,22258,696638
48,22,LA,Louisiana,9279,17743,509609
48,13,GA,Georgia,8812,17249,600637
48,4,AZ,Arizona,8048,14613,600020
48,53,WA,Washington,7916,14131,621325
48,37,NC,North Carolina,7855,15025,642451
48,51,VA,Virginia,6970,13544,567844
48,5,AR,Arkansas,6920,13527,437952
48,36,NY,New York,6588,10500,491694
48,17,IL,Illinois,6562,11337,450036
48,35,NM,New Mexico,6473,12264,399121
48,47,TN,Tennessee,6463,12481,542527
48,29,MO,Missouri,5558,10676,359656
48,39,OH,Ohio,4964,9271,335088
48,42,PA,Pennsylvania,4351,7876,342305
48,26,MI,Michigan,4254,7855,300234
48,1,AL,Alabama,3854,7800,266546
48,57,FR,Foreign,3594,7725,229987
48,20,KS,Kansas,3590,7188,222280
48,18,IN,Indiana,3448,6683,202352
48,45,SC,South Carolina,3415,6730,263685
48,32,NV,Nevada,3373,5912,239167
48,24,MD,Maryland,3315,6172,237797
48,28,MS,Mississippi,3135,6097,175556
48,49,UT,Utah,2924,6253,236937
48,27,MN,Minnesota,2822,5240,200090
48,41,OR,Oregon,2806,4670,207520
48,34,NJ,New Jersey,2648,4760,228523
48,25,MA,Massachusetts,2601,4290,268880
48,55,WI,Wisconsin,2564,4698,181116
48,21,KY,Kentucky,2509,4996,152294
48,19,IA,Iowa,2181,3638,103494
48,15,HI,Hawaii,1742,3852,111594
48,31,NE,Nebraska,1506,2862,88359
48,16,ID,Idaho,1441,3060,106619
48,2,AK,Alaska,1264,2642,93162
48,9,CT,Connecticut,1192,2089,105499
48,30,MT,Montana,1064,2062,97757
48,11,DC,District Of Columbia,912,1205,133474
48,46,SD,South Dakota,762,1477,48986
48,56,WY,Wyoming,719,1441,46764
48,38,ND,North Dakota,700,1368,39626
48,23,ME,Maine,664,1244,53698
48,33,NH,New Hampshire,598,1065,56855
48,54,WV,West Virginia,546,1049,33851
48,10,DE,Delaware,428,784,29702
48,44,RI,Rhode Island,370,687,35141
48,50,VT,Vermont,283,533,18542
49,96,UT,UT Total Migration-US and Foreign,39125,78398,2737717
49,97,UT,UT Total Migration-US,38855,77677,2714154
49,98,UT,UT Total Migration-Foreign,270,721,23563
49,97,UT,UT Total Migration-Same State,46561,92968,3065154
49,49,UT,UT Non-migrants,1069367,2496328,98704763
49,6,CA,California,4473,7966,328553
49,48,TX,Texas,3387,7535,249331
49,16,ID,Idaho,3117,6851,177109
49,4,AZ,Arizona,3059,6140,201529
49,32,NV,Nevada,2304,4367,175581
49,8,CO,Colorado,2094,3666,132532
49,53,WA,Washington,2092,3880,176071
49,12,FL,Florida,1882,3904,164916
49,41,OR,Oregon,1375,2429,78709
49,37,NC,North Carolina,937,2078,61582
49,56,WY,Wyoming,861,1754,61566
49,51,VA,Virginia,740,1631,56716
49,36,NY,New York,712,1161,60288
49,13,GA,Georgia,694,1571,51625
49,30,MT,Montana,678,1342,43529
49,29,MO,Missouri,659,1611,40559
49,47,TN,Tennessee,616,1303,54585
49,39,OH,Ohio,588,1149,35723
49,17,IL,Illinois,564,1075,38696
49,35,NM,New Mexico,513,1031,20534
49,42,PA,Pennsylvania,490,933,30300
49,26,MI,Michigan,480,867,29812
49,40,OK,Oklahoma,411,923,27196
49,27,MN,Minnesota,403,756,24306
49,55,WI,Wisconsin,394,752,26290
49,45,SC,South Carolina,374,858,26009
49,18,IN,Indiana,373,856,25644
49,25,MA,Massachusetts,364,610,26812
49,15,HI,Hawaii,355,731,24217
49,2,AK,Alaska,336,685,20205
49,5,AR,Arkansas,314,721,18568
49,20,KS,Kansas,291,626,14718
49,24,MD,Maryland,289,604,20326
49,19,IA,Iowa,282,587,14484
49,57,FR,Foreign,270,721,23563
49,1,AL,Alabama,268,619,18287
49,21,KY,Kentucky,256,586,13163
49,34,NJ,New Jersey,221,394,20324
49,31,NE,Nebraska,213,454,10740
49,22,LA,Louisiana,207,407,11425
49,46,SD,South Dakota,164,302,14478
49,9,CT,Connecticut,155,288,17566
49,33,NH,New Hampshire,142,245,10862
49,38,ND,North Dakota,139,318,7444
49,23,ME,Maine,137,259,11764
49,28,MS,Mississippi,131,305,7123
49,50,VT,Vermont,98,150,17078
49,54,WV,West Virginia,72,161,5604
49,11,DC,District Of Columbia,66,86,4557
49,44,RI,Rhode Island,53,84,2707
49,10,DE,Delaware,32,66,2412
50,96,VT,VT Total Migration-US and Foreign,10726,16419,762230
50,97,VT,VT Total Migration-US,10699,16360,760093
50,98,VT,VT Total Migration-Foreign,27,59,2137
50,97,VT,VT Total Migration-Same State,6949,10626,372207
50,50,VT,VT Non-migrants,261818,485092,19657379
50,36,NY,New York,1341,2009,92010
50,33,NH,New Hampshire,1308,1966,82070
50,12,FL,Florida,1203,1980,113271
50,25,MA,Massachusetts,1020,1417,84470
50,23,ME,Maine,475,717,29062
50,37,NC,North Carolina,453,720,26988
50,9,CT,Connecticut,394,565,26436
50,6,CA,California,393,553,25496
50,48,TX,Texas,309,526,21156
50,42,PA,Pennsylvania,309,487,20170
50,8,CO,Colorado,306,398,18288
50,45,SC,South Carolina,280,505,21430
50,51,VA,Virginia,251,394,16408
50,47,TN,Tennessee,200,356,12522
50,34,NJ,New Jersey,200,305,33813
50,4,AZ,Arizona,176,281,10620
50,53,WA,Washington,169,237,11136
50,13,GA,Georgia,146,249,8735
50,39,OH,Ohio,137,198,7529
50,41,OR,Oregon,119,161,6080
50,49,UT,Utah,118,182,6801
50,26,MI,Michigan,110,180,6543
50,17,IL,Illinois,110,169,6927
50,44,RI,Rhode Island,98,138,5694
50,24,MD,Maryland,97,137,6133
50,30,MT,Montana,78,103,3951
50,55,WI,Wisconsin,67,104,4576
50,27,MN,Minnesota,66,107,5137
50,35,NM,New Mexico,64,89,3387
50,18,IN,Indiana,62,97,2856
50,29,MO,Missouri,55,97,3530
50,21,KY,Kentucky,51,83,2678
50,11,DC,District Of Columbia,48,67,5538
50,32,NV,Nevada,46,70,1846
50,54,WV,West Virginia,41,66,2175
50,16,ID,Idaho,37,63,2808
50,19,IA,Iowa,36,55,1889
50,10,DE,Delaware,33,58,2717
50,1,AL,Alabama,33,52,2175
50,40,OK,Oklahoma,32,50,1847
50,56,WY,Wyoming,29,40,2317
50,2,AK,Alaska,29,40,1606
50,22,LA,Louisiana,28,42,1408
50,15,HI,Hawaii,28,51,1344
50,57,FR,Foreign,27,59,2137
50,20,KS,Kansas,26,47,2357
50,28,MS,Mississippi,23,30,885
50,31,NE,Nebraska,20,31,682
50,46,SD,South Dakota,17,30,1157
50,5,AR,Arkansas,16,41,807
50,38,ND,North Dakota,12,17,629
51,96,VA,VA Total Migration-US and Foreign,137376,251896,12916310
51,97,VA,VA Total Migration-US,133907,243217,12547914
51,98,VA,VA Total Migration-Foreign,3469,8679,368395
51,97,VA,VA Total Migration-Same State,203492,363110,13688877
51,51,VA,VA Non-migrants,2981338,6072869,290294663
51,12,FL,Florida,15542,29687,2327309
51,37,NC,North Carolina,15278,28366,1196641
51,24,MD,Maryland,13736,23150,1125699
51,48,TX,Texas,8926,17803,819967
51,6,CA,California,7843,13917,683050
51,13,GA,Georgia,5417,10456,463365
51,42,PA,Pennsylvania,5314,8995,437464
51,11,DC,District Of Columbia,5155,6376,536367
51,36,NY,New York,5070,7913,408989
51,45,SC,South Carolina,4902,9369,513438
51,47,TN,Tennessee,4285,8099,376325
51,54,WV,West Virginia,3684,6882,246375
51,57,FR,Foreign,3469,8679,368395
51,8,CO,Colorado,3123,5554,308288
51,39,OH,Ohio,2809,5243,207168
51,53,WA,Washington,2594,4878,242101
51,34,NJ,New Jersey,2478,3994,207787
51,17,IL,Illinois,2094,3666,171300
51,4,AZ,Arizona,1984,3625,208649
51,25,MA,Massachusetts,1842,2876,183315
51,26,MI,Michigan,1659,3114,135008
51,1,AL,Alabama,1631,3426,151014
51,21,KY,Kentucky,1205,2326,76698
51,18,IN,Indiana,1143,2175,84221
51,15,HI,Hawaii,1104,2533,92951
51,29,MO,Missouri,1103,2097,92437
51,10,DE,Delaware,1070,1922,108660
51,32,NV,Nevada,956,1694,103994
51,9,CT,Connecticut,950,1631,82750
51,49,UT,Utah,828,1814,90600
51,22,LA,Louisiana,803,1527,55456
51,40,OK,Oklahoma,760,1659,53020
51,41,OR,Oregon,740,1199,53192
51,55,WI,Wisconsin,719,1295,56527
51,20,KS,Kansas,685,1536,47739
51,27,MN,Minnesota,677,1242,94046
51,28,MS,Mississippi,660,1411,47538
51,35,NM,New Mexico,550,997,51113
51,23,ME,Maine,542,1010,53427
51,19,IA,Iowa,483,818,28945
51,5,AR,Arkansas,469,902,33720
51,33,NH,New Hampshire,442,819,45797
51,2,AK,Alaska,410,809,24452
51,44,RI,Rhode Island,389,741,38768
51,16,ID,Idaho,371,799,34363
51,31,NE,Nebraska,365,755,31981
51,30,MT,Montana,331,616,32528
51,50,VT,Vermont,233,396,23233
51,46,SD,South Dakota,231,438,21586
51,56,WY,Wyoming,182,349,28790
51,38,ND,North Dakota,140,318,9760
53,96,WA,WA Total Migration-US and Foreign,118704,220998,11133976
53,97,WA,WA Total Migration-US,117433,217969,11045474
53,98,WA,WA Total Migration-Foreign,1271,3029,88502
53,97,WA,WA Total Migration-Same State,114121,195608,8889792
53,53,WA,WA Non-migrants,2907067,5775207,310213833
53,6,CA,California,16960,27915,1743620
53,41,OR,Oregon,12541,20297,871102
53,48,TX,Texas,10829,22960,1169671
53,4,AZ,Arizona,9089,16673,856140
53,16,ID,Idaho,7325,14726,579474
53,12,FL,Florida,6354,12584,894060
53,8,CO,Colorado,3577,6184,406285
53,30,MT,Montana,3013,5757,260268
53,32,NV,Nevada,2968,5260,292034
53,36,NY,New York,2611,3791,265286
53,51,VA,Virginia,2489,5275,239922
53,13,GA,Georgia,2489,5017,236622
53,37,NC,North Carolina,2449,4964,229409
53,49,UT,Utah,2413,5140,217511
53,47,TN,Tennessee,2203,4703,219876
53,17,IL,Illinois,1990,3411,187218
53,15,HI,Hawaii,1851,3539,175157
